item,itemLabel,position,positionLabel,start,psid
Q109910285,Harry Kuma,Q109910286,Minister of Finance and Treasury,2019-04-25,Q109910285-9F52337C-D44F-41BC-A8DA-E39CFB13D1BF
Q109910368,Clezy Rore,Q109910453,Minister of Justice and Legal Affairs,2021-03-31,Q109910368-9b4db191-4ede-361d-28e5-479e308bb53a
Q109910657,Rex Ramofafia,Q109910323,Minister for Development Planning and Aid Coordination,2019-09-26,Q109910657-2D570483-870B-4ACC-ADCF-624D771882D7
Q109910674,Makario Tagini,Q109910727,Minister of Public Service,2021-03-25,Q109910674-606918A7-2BC6-4810-B91A-823174B4CEFD
Q109910738,Frederick Kologeto,Q109910370,"Minister for Commerce, Industries, Labour and Immigration",2021-03-25,Q109910738-4E85D610-6325-4F12-9401-4C2245BDCC61
Q109910884,Rolland Seleso,Q109910374,Minister of Provincial Government and Institutional Strengthening,2020-02-20,Q109910884-BA9E2D02-DCA3-4FC6-9467-4B4B4FFA82A3
Q2791876,Dickson Mua,Q109910378,Minister for Forestry and Research,2020-12-14,Q2791876-1d4b36bb-4ae1-9989-a46b-05933939e460
Q42543823,Bartholomew Parapolo,Q109910303,Minister of Culture and Tourism,2019-04-25,Q42543823-00442377-5AE1-44B0-96AC-E9795E63EC4C
Q42547286,Nestor Ghiro,Q109910268,Minister for Fisheries and Marine Resources,2019-10-01,Q42547286-A44F4518-71D3-4A47-AAF5-D6A94123D8BA
Q42559064,Freda Soria Comua,Q109910413,"Minister of Women, Youth, Children & Family Affairs",2017-11-16,Q42559064-705E5540-16E2-4429-A1D8-37260703CC0C
Q4954443,Braddley Tovosia,Q109910443,"Minister for Mines, Energy & Rural Electrification",2019-04-25,Q4954443-9FCC67FE-2167-40CE-B725-316F60C069F5
Q5112700,Christopher Laore,Q109910458,Minister of Home Affairs,2019-04-25,Q5112700-ACEA230E-D367-40A5-920B-059F128E613C
Q52577576,Anthony Veke,Q109910256,"Minister of Police, National Security and Correctional Services",2019-10-01,Q52577576-A3CF60F1-6ACA-420A-994C-C740F8B44EB8
Q536063,Manasseh Sogavare,Q1425954,Prime Minister of the Solomon Islands,2019-04-24,Q536063-BBC86690-310A-48FD-91A4-5C1CFB4A432E
Q59096046,Ishmael Avui,Q109910420,"Minister of Lands, Housing and Survey",2020-04-29,Q59096046-0c7b8970-4e6a-f644-8213-59b657dbbf20
Q59096136,Dudley Kopu,Q109910448,Minister for Rural Development,2019-04-25,Q59096136-00F573A6-3756-49D5-9A85-13EDB380A7BA
Q59096569,Augustine Auga,Q109910431,Minister of Agriculture & Livestock,2022-02-25,Q59096569-9a92d39d-41b0-420d-23c5-8de677a060b3
Q59096690,Culwick Togamana,Q109910426,Minister of Health & Medical Services,2020-08-28,Q59096690-45754c63-4f87-5a48-c436-d5d4e4a34d6b
Q59125182,Lanelle Tanangada,Q109910344,Minister for Education & Human Resources Development,2020-04-29,Q59125182-73566485-4f53-8d8b-8176-71e80d7c332f
Q6180897,Jeremiah Manele,Q20716385,Minister of Foreign Affairs and External Trade,2019-04-25,Q6180897-4790E96F-7F32-4E67-92FB-CA93CF15DB09
Q6747030,Manasseh Maelanga,Q109910295,Minister of Infrastructure Development,2019-04-25,Q6747030-0FA267A6-A1B4-4CB2-887E-6F28BA5F4412
Q7176876,Peter Shannel Agovaka,Q109910359,Minister for Communications & Aviation,2019-04-25,Q7176876-5F633AEF-3B87-417A-A4CE-A7E4E8820633
Q7412100,Samuel Manetoali,Q109910308,"Minister of Traditional Governance, Peace and Ecclesiastical Affairs",2019-04-25,Q7412100-C916DB7C-7ACF-4763-895E-2B59BD93B245
Q7599597,Stanley Festus Sofu,Q109910341,"Minister for Environment, Climate Change, Disaster Management & Meteorology",2022-02-25,Q7599597-37605903-41b2-c21a-312b-032bb29aec7d
